value,weight
0.42186453016872816,0.9666148149144264
0.607153904607602,0.27538356334776504
0.8397098427222828,0.4397877470460383
0.9229718723292714,0.28856106706303275
0.05775692544111344,0.7540267331260764
0.2107619351306178,0.581502300208721
0.446892617934863,0.5607783238461129
0.6968981246805394,0.6772592139815287
0.3701752557182054,0.5060824226087807
0.40561264043435397,0.6513419597918095
0.23772893896978042,0.7898376170189854
0.6630737731510362,0.33032628597205416
0.9368773986781944,0.08664399571718107
0.019239460020753718,0.052699919088547875
0.9121264608727911,0.030854247891139552
0.03448304602506713,0.24947469925205323
0.17380254811483142,0.00918412716058814
0.5235273149172199,0.5869949051001822
0.7617400935674133,0.33427163295926365
0.4917593450427076,0.9314492843561174
0.9748404661714507,0.3404715260782545
0.8495418878405212,0.32844091852423085
0.565210699456205,0.6074360432276623
0.20880725008525491,0.031462500952888606
0.9593454662721043,0.8218760684877636
0.2702169954069942,0.08988291638590884
0.9600804538509717,0.04819186243230722
0.8376001859832003,0.18515871811592932
0.6071469476208998,0.6385899192783565
0.3021768414852438,0.021564865947917622
0.45385524708228053,0.7395120272973078
0.5743369752955343,0.6605702711818988
0.5409491352139975,0.3149912936282113
0.7726258238458006,0.631818538957105
0.012633074564117996,0.10493649476053724
0.8163813445490476,0.16507315423208901
0.06274788368392503,0.43399492479308865
0.039143130811470805,0.3143090556861262
0.9184529168301738,0.8390452362071581
0.4941329659494538,0.9468623450107847
0.08991119689094051,0.47077780245264356
0.8948052920257082,0.14372819706895645
0.5279532507313137,0.40288484995753615
0.48999600505309737,0.7547356828897082
0.4922373648586119,0.8510247534613428
0.9689535555231659,0.2726747741718538
0.6522490797087581,0.9983114295086096
0.07606167243289419,0.09017987925997917
0.38013726377053303,0.9698038599805415
0.2556985810084458,0.5230813314024558
0.8006630000543876,0.5248491766135744
0.8372192469653813,0.4490283437969296
0.022707185996610146,0.2617483329195591
0.09523860683008789,0.354775228687663
0.0999248066643641,0.7426847125225541
0.9517352968156867,0.08492728387945336
0.06855858227432154,0.39128966521704855
0.02197627380418754,0.32374534310288416
0.12418281801806352,0.2563550094523954
0.29908746566924893,0.652408886438196
0.8955843235383756,0.20347091537236606
0.2114988144456199,0.08245774100548764
0.011750961764363188,0.023902752341724787
0.7833547759784355,0.359020335357328
0.3088663796789869,0.4630319081057218
0.9934356637557704,0.9039415626934064
0.43007297450424586,0.7446807542542374
0.8942200692703652,0.6317361327355279
0.21585144621463548,0.5916405610107577
0.995522982874539,0.714445311428522
0.17187946277708255,0.3594119162546684
0.37603249546387385,0.8068968514717664
0.39916389818721965,0.8723105311029873
0.711165963025888,0.47360715339519444
0.5561978905550906,0.40781752735313703
0.9940920197039956,0.7494898076769031
0.18394068195892221,0.2371216917865978
0.17342491225124734,0.08314539342533944
0.003279927583416553,0.5306964210332875
0.8120747288730175,0.0431478365982606
0.7726527550939123,0.9601212111838545
0.6899441723800249,0.38978964093616353
0.8319378387905169,0.3814236227916833
0.3461523538961422,0.9477320040411464
0.22263451091324316,0.028146589669233668
0.874883309492737,0.3743869879451044
0.39166206884908994,0.3784988945567327
0.6441397187587998,0.7447052244635632
0.8934172920049628,0.7048427402836709
0.3088165400343904,0.43441363670422106
0.09418791106643465,0.42076807648796055
0.17961538194849236,0.1416302528221901
0.7338537562671538,0.27390889867584123
0.8588574086248862,0.9187756845344851
0.5092236364073722,0.026298091318601058
0.5740592207236882,0.05539948678164719
0.8220059360766886,0.5691378708252577
0.0774526842403731,0.876250783113035
0.621549502610745,0.43123960447864773
0.6967244297798076,0.7183030020296384
0.6504046657412762,0.269149095514141
0.6183458644019941,0.40865064747423085
0.7841691672850563,0.32582534607296265
0.6785412599979986,0.5587577308944437
0.587183906800684,0.025074749064743607
0.6397987428673217,0.16115943185309067
0.6790581488663219,0.28931299079762285
0.02806737701980455,0.5653852248941172
0.8102682060005121,0.19965191222725598
0.9915637025879142,0.9617672537346311
0.7661267625559116,0.7520115658993312
0.13282145102334741,0.8809595521593239
0.005462643200563888,0.589302719083746
0.09647145887322284,0.8686830650160199
0.07179432688085285,0.3627186482169814
0.8968290891540295,0.8199941287555214
0.06465235992978713,0.9733458300623524
0.2656610435982216,0.98482511370271
0.9502325537292093,0.07300073789887851
0.8483199995004711,0.29813674148290703
0.6450938351827397,0.08718833602601705
0.9351584409120601,0.5613527613720191
0.2574970459603807,0.7561818717107006
0.8522861482855643,0.5782844133266555
0.4531774420718335,0.39628114059958885
